"cod_alumno"|"ciudad"|"sexo_f"|"puntaje_ingreso"|"promedio_notas"|"total_creditos_logrados"|"biologia"|"matematicas"|"filosofia"|"fisica"|"historia"|"quimica"|"lenguaje"|"geografia"|"idiomas"|"sociales"|"lecturacritica"|"ciencias"|"razonamiento"|"competenciaciud"|"valor_matricula"|"valor_servicios"|"ingresos"|"vive_familia"|"estrato"|"estrato_vivira"|"actualmente_trabaja"|"valor_matric_colegio"|"ano_pago_colegio"|"ingresos_familiares"|"ano_ingresos"|"numero_aportantes"|"numero_hermanos"|"numero_hermanos_est_superior"|"edad_inicio"|"edad_reporte"|"anio_reporte"|"clase"
218033585|PASTO                    |1|0.0|4.128571428571428|19.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|0|0|0|0|0|0|0|0.0|1.0|3.0|0.0|22.0|22.0|2018.0|
218034010|PASTO                    |0|84.09|3.557142857142857|17.0|0.000|83.000|0.000|0.000|0.000|0.000|0.000|0.000|95.000|92.000|76.000|87.000|86.000|79.000|0|0|0|1|4|4|0|10|2012|100|2016.0|1.0|0.0|0.0|22.0|23.0|2018.0|
218034013|PASTO                    |0|68.0|2.957142857142857|11.0|0.000|72.000|0.000|0.000|0.000|0.000|0.000|0.000|60.000|63.000|65.000|69.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|15|2018.0|1.0|1.0|0.0|17.0|17.0|2018.0|
218034025|PASTO                    |0|69.5|2.1833333333333336|19.0|0.000|80.000|0.000|0.000|0.000|0.000|0.000|0.000|55.000|77.000|63.000|62.000|0.000|0.000|0|0|0|0|1|3|0|20|2015|100|2016.0|1.0|2.0|0.0|20.0|21.0|2018.0|
218034027|PASTO                    |1|66.0|2.4214285714285713|24.0|0.000|61.000|0.000|0.000|0.000|0.000|0.000|0.000|74.000|70.000|70.000|66.000|0.000|0.000|0|0|0|1|3|3|0|10|2017|10|2016.0|1.0|1.0|0.0|17.0|18.0|2018.0|
218034038|PASTO                    |0|66.65|2.5000000000000004|17.0|0.000|69.000|0.000|0.000|0.000|0.000|0.000|0.000|60.000|63.000|70.000|62.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|10|2016.0|1.0|3.0|1.0|18.0|18.0|2018.0|
218034073|PASTO                    |0|69.85|1.5666666666666664|4.0|0.000|74.000|0.000|0.000|0.000|0.000|0.000|0.000|57.000|64.000|63.000|78.000|0.000|0.000|0|0|0|1|1|0|0|10|2016|5000000|2016.0|1.0|4.0|0.0|19.0|20.0|2018.0|
218034103|PASTO                    |0|69.8|0.6833333333333332|4.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|49.000|64.000|66.000|70.000|0.000|0.000|0|0|0|1|9|2|0|10000|2014|6000000|2016.0|1.0|6.0|1.0|22.0|23.0|2018.0|
218034150|PASTO                    |0|65.5|3.0666666666666664|11.0|0.000|66.000|0.000|0.000|0.000|0.000|0.000|0.000|69.000|63.000|61.000|69.000|0.000|0.000|0|0|0|1|3|0|0|15|2011|85|2016.0|3.0|2.0|2.0|24.0|24.0|2018.0|
218034165|PASTO                    |0|66.8|2.341666666666667|20.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|60.000|58.000|58.000|71.000|0.000|0.000|0|0|0|1|2|2|1|60|2003|25|2016.0|3.0|1.0|0.0|31.0|31.0|2018.0|
218034192|PASTO                    |1|66.35|2.842857142857143|11.0|0.000|68.000|0.000|0.000|0.000|0.000|0.000|0.000|58.000|65.000|66.000|68.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|10|2016.0|2.0|2.0|0.0|17.0|17.0|2018.0|
218034226|PASTO                    |1|74.4|2.9166666666666665|10.0|0.000|79.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|73.000|69.000|76.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|75|2018.0|2.0|3.0|0.0|17.0|17.0|2018.0|
218034269|PASTO                    |0|67.15|1.1166666666666667|4.0|0.000|75.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|67.000|56.000|67.000|0.000|0.000|0|0|0|1|1|1|0|15|2017|8400000|2016.0|5.0|3.0|1.0|18.0|19.0|2018.0|
218034273|PASTO                    |0|57.15|0.7000000000000001|4.0|0.000|54.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|59.000|64.000|57.000|0.000|0.000|0|0|0|0|1|1|0|10|2017|10|2016.0|1.0|1.0|0.0|17.0|18.0|2018.0|
218034289|PASTO                    |0|72.65|1.4000000000000001|4.0|0.000|72.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|79.000|66.000|85.000|0.000|0.000|0|0|0|1|3|3|0|15|2016|85|2016.0|1.0|1.0|0.0|19.0|20.0|2018.0|
218034327|PASTO                    |0|68.0|2.3375|9.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|75.000|59.000|59.000|68.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|15|2016.0|1.0|1.0|0.0|17.0|17.0|2018.0|
218034377|PASTO                    |0|69.6|0.8166666666666665|4.0|0.000|72.000|0.000|0.000|0.000|0.000|0.000|0.000|59.000|75.000|71.000|67.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|10|2016.0|1.0|0.0|0.0|17.0|18.0|2018.0|
218034401|PASTO                    |0|71.75|3.558333333333333|28.0|0.000|69.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|79.000|66.000|85.000|0.000|0.000|0|0|0|1|2|2|0|95000|2014|12000000|2016.0|1.0|2.0|0.0|21.0|22.0|2018.0|
218034405|PASTO                    |0|0.0|3.8200000000000003|9.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|9|5|1|6517050|2013|2147483647|2013.0|8.0|17.0|13.0|21.0|21.0|2018.0|
218034406|PASTO                    |0|0.0|3.8200000000000003|9.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|0|1|1|0|0|0|18000000|0.0|1.0|1.0|0.0|22.0|22.0|2018.0|
218034408|PASTO                    |0|0.0|4.5600000000000005|13.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|9|5|1|6517050|2013|2147483647|2013.0|8.0|17.0|13.0|21.0|21.0|2018.0|
218036002|IPIALES                  |0|59.4|2.825|13.0|0.000|52.000|0.000|0.000|0.000|0.000|0.000|0.000|61.000|59.000|71.000|59.000|0.000|0.000|0|0|0|1|0|0|0|10|2018|10|2018.0|2.0|1.0|0.0|19.0|20.0|2018.0|
218036003|IPIALES                  |0|55.65|2.8428571428571425|13.0|0.000|55.000|0.000|0.000|0.000|0.000|0.000|0.000|58.000|54.000|51.000|62.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|35|2016.0|1.0|3.0|0.0|18.0|19.0|2018.0|
218036011|IPIALES                  |0|64.2|0.9333333333333335|4.0|0.000|71.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|60.000|64.000|58.000|0.000|0.000|0|0|0|1|2|1|0|10|2016|3000000|2016.0|1.0|1.0|0.0|18.0|19.0|2018.0|
218036027|IPIALES                  |1|57.25|2.433333333333333|7.0|0.000|60.000|0.000|0.000|0.000|0.000|0.000|0.000|41.000|57.000|62.000|54.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|10|2016.0|1.0|0.0|0.0|18.0|18.0|2018.0|
218036037|IPIALES                  |0|60.05|2.728571428571428|9.0|0.000|64.000|0.000|0.000|0.000|0.000|0.000|0.000|54.000|59.000|54.000|63.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|10|2016.0|1.0|4.0|0.0|17.0|18.0|2018.0|
218036040|IPIALES                  |0|61.4|1.1714285714285713|4.0|0.000|63.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|57.000|59.000|61.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|95|2016.0|1.0|2.0|0.0|16.0|17.0|2018.0|
218036041|IPIALES                  |0|65.65|2.29|15.0|0.000|68.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|61.000|60.000|70.000|0.000|0.000|0|0|0|1|2|2|0|10|2016|7000000|2016.0|1.0|1.0|0.0|17.0|18.0|2018.0|
218036049|IPIALES                  |0|55.45|0.7333333333333333|4.0|0.000|53.000|0.000|0.000|0.000|0.000|0.000|0.000|49.000|67.000|56.000|60.000|0.000|0.000|0|0|0|1|1|0|0|15|2017|10|2016.0|1.0|1.0|0.0|17.0|18.0|2018.0|
218036065|IPIALES                  |0|61.25|2.6500000000000004|13.0|0.000|61.000|0.000|0.000|0.000|0.000|0.000|0.000|55.000|53.000|62.000|66.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|35|2016.0|1.0|3.0|0.0|17.0|17.0|2018.0|
218036087|IPIALES                  |1|63.5|2.028571428571429|5.0|0.000|64.000|0.000|0.000|0.000|0.000|0.000|0.000|53.000|65.000|63.000|68.000|0.000|0.000|0|0|0|1|9|2|1|52000|2016|6000000|2016.0|6.0|4.0|0.0|21.0|21.0|2018.0|
218036103|IPIALES                  |1|66.95|0.7166666666666667|4.0|0.000|65.000|0.000|0.000|0.000|0.000|0.000|0.000|59.000|57.000|72.000|71.000|0.000|0.000|0|0|0|1|1|0|0|15|2012|15|2016.0|1.0|1.0|1.0|18.0|18.0|2018.0|
218036104|IPIALES                  |1|58.05|0.25|0.0|0.000|58.000|0.000|0.000|0.000|0.000|0.000|0.000|48.000|59.000|58.000|63.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|10|2016.0|2.0|0.0|0.0|17.0|17.0|2018.0|
218036117|IPIALES                  |0|69.7|4.042857142857143|24.0|0.000|75.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|61.000|61.000|72.000|0.000|0.000|0|0|0|1|1|1|0|10|2005|10|2016.0|1.0|2.0|0.0|17.0|17.0|2018.0|
218036124|IPIALES                  |0|61.95|2.1333333333333333|4.0|0.000|61.000|0.000|0.000|0.000|0.000|0.000|0.000|61.000|57.000|68.000|58.000|0.000|0.000|0|0|0|1|2|2|0|15|2016|100|2016.0|1.0|3.0|0.0|17.0|17.0|2018.0|
218036126|IPIALES                  |0|54.45|0.06|0.0|0.000|59.000|0.000|0.000|0.000|0.000|0.000|0.000|37.000|57.000|50.000|59.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|10|2016.0|1.0|1.0|0.0|20.0|21.0|2018.0|
218036134|IPIALES                  |0|54.4|0.7166666666666667|4.0|0.000|59.000|0.000|0.000|0.000|0.000|0.000|0.000|58.000|45.000|43.000|60.000|0.000|0.000|0|0|0|1|2|0|0|10|2013|100|2016.0|2.0|1.0|0.0|21.0|22.0|2018.0|
218151001|TUMACO                   |0|55.8|1.5166666666666668|4.0|58.000|65.000|49.000|53.000|0.000|57.000|54.000|0.000|48.000|43.000|0.000|0.000|0.000|0.000|0|0|0|0|1|1|0|10|2017|15|2016.0|1.0|1.0|0.0|20.0|20.0|2018.0|
218151018|TUMACO                   |0|60.7|3.0833333333333335|13.0|0.000|62.000|0.000|0.000|0.000|0.000|0.000|0.000|50.000|61.000|61.000|63.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|10|2016.0|1.0|2.0|0.0|17.0|17.0|2018.0|
218151019|TUMACO                   |1|51.8|3.042857142857143|12.0|0.000|57.000|0.000|0.000|0.000|0.000|0.000|0.000|53.000|43.000|49.000|48.000|58.000|43.000|0|0|0|1|1|2|0|10|2015|10|2016.0|1.0|2.0|0.0|0.0|1.0|2018.0|
218151038|TUMACO                   |0|60.4|0.2|0.0|0.000|62.000|0.000|0.000|0.000|0.000|0.000|0.000|43.000|59.000|67.000|58.000|0.000|0.000|0|0|0|1|7|0|0|10|2017|10|2016.0|2.0|8.0|0.0|19.0|20.0|2018.0|
218151051|TUMACO                   |1|44.0|0.4|0.0|50.070|45.010|33.320|48.410|0.000|41.620|40.570|0.000|38.310|41.430|0.000|0.000|0.000|0.000|0|0|0|1|1|0|0|10|2001|75|2016.0|2.0|2.0|1.0|36.0|36.0|2018.0|
218151056|TUMACO                   |1|39.05|0.2857142857142857|0.0|37.000|40.000|30.000|37.000|0.000|39.000|50.000|0.000|47.000|31.000|0.000|0.000|0.000|0.000|0|0|0|1|1|1|0|10|2013|10|2016.0|1.0|3.0|0.0|21.0|22.0|2018.0|
218151064|TUMACO                   |0|44.45|0.6|0.0|0.000|47.000|0.000|0.000|0.000|0.000|0.000|0.000|47.000|47.000|40.000|43.000|0.000|0.000|0|0|0|0|0|0|1|10|2017|10|2016.0|1.0|1.0|1.0|40.0|41.0|2018.0|
218151078|TUMACO                   |1|42.6|2.2307692307692304|23.0|38.000|42.000|35.000|51.000|40.000|41.000|38.000|37.000|42.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|2|2|1|50000|2002|11960000|2016.0|2.0|7.0|2.0|33.0|34.0|2018.0|
218151082|TUMACO                   |1|48.73|3.4999999999999996|19.0|0.000|46.000|0.000|0.000|0.000|0.000|0.000|0.000|51.000|46.000|47.000|51.000|51.000|45.000|0|0|0|1|1|1|0|10|2014|15|2018.0|2.0|4.0|3.0|20.0|20.0|2018.0|
218151093|TUMACO                   |0|42.75|0.125|0.0|37.000|46.000|26.000|44.000|0.000|43.000|45.000|0.000|40.000|39.000|0.000|0.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|7000000|2016.0|2.0|3.0|0.0|23.0|24.0|2018.0|
218151095|TUMACO                   |0|38.15|3.0000000000000004|27.0|36.000|38.000|29.000|38.000|0.000|38.000|46.000|0.000|47.000|33.000|0.000|0.000|0.000|0.000|0|0|0|1|1|1|0|10|2012|10|2016.0|1.0|1.0|0.0|23.0|24.0|2018.0|
218151104|TUMACO                   |0|53.0|1.1|2.0|0.000|57.000|0.000|0.000|0.000|0.000|0.000|0.000|45.000|50.000|56.000|46.000|0.000|0.000|0|0|0|1|1|1|0|120000|2017|19000000|2016.0|2.0|4.0|0.0|18.0|19.0|2018.0|
218155001|TUQUERRES                |0|71.45|2.88|20.0|0.000|70.000|0.000|0.000|0.000|0.000|0.000|0.000|66.000|67.000|74.000|74.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|100|2016.0|3.0|8.0|3.0|17.0|18.0|2018.0|
218155105|PASTO                    |0|74.23|3.72|25.0|0.000|82.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|65.000|63.000|74.000|89.000|64.000|0|0|0|1|2|2|0|10|2018|7300000|2018.0|2.0|2.0|0.0|1.0|1.0|2018.0|
218155129|TUQUERRES                |1|71.8|2.875|11.0|0.000|79.000|0.000|0.000|0.000|0.000|0.000|0.000|81.000|66.000|57.000|74.000|0.000|0.000|0|0|0|1|1|1|1|112500|2017|9000000|2016.0|1.0|1.0|1.0|19.0|19.0|2018.0|
218155145|TUQUERRES                |0|68.95|3.871428571428571|20.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|55.000|73.000|64.000|73.000|0.000|0.000|0|0|0|1|1|1|1|10|2016|15|2018.0|2.0|0.0|0.0|18.0|19.0|2018.0|
218155182|TUQUERRES                |0|70.25|4.075|36.0|0.000|71.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|69.000|65.000|76.000|0.000|0.000|0|0|0|0|1|0|0|10|2016|10|2016.0|2.0|1.0|0.0|19.0|19.0|2018.0|
218155191|TUQUERRES                |0|69.2|2.621428571428571|21.0|0.000|77.000|0.000|0.000|0.000|0.000|0.000|0.000|55.000|65.000|63.000|71.000|0.000|0.000|0|0|0|1|2|0|0|10|2016|95|2016.0|1.0|1.0|0.0|18.0|19.0|2018.0|
218155213|TUQUERRES                |0|72.6|2.2800000000000002|8.0|0.000|72.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|79.000|66.000|81.000|0.000|0.000|0|0|0|1|1|1|0|10|2014|75|2018.0|1.0|0.0|0.0|21.0|21.0|2018.0|
218155231|TUQUERRES                |1|74.3|3.0631578947368423|49.0|0.000|74.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|79.000|66.000|85.000|0.000|0.000|0|0|0|1|1|3|1|10|2011|7800000|2016.0|1.0|0.0|0.0|24.0|25.0|2018.0|
218160004|PASTO                    |0|69.5|2.329411764705882|13.0|0.000|72.000|0.000|0.000|0.000|0.000|0.000|0.000|68.000|70.000|63.000|73.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|100|2016.0|1.0|1.0|0.0|17.0|18.0|2018.0|
218160019|PASTO                    |0|70.3|2.3000000000000003|2.0|0.000|64.000|0.000|0.000|0.000|0.000|0.000|0.000|47.000|59.000|100.000|61.000|0.000|0.000|0|0|0|1|1|1|0|10|2016|10|2018.0|3.0|2.0|0.0|19.0|19.0|2018.0|
218160031|PASTO                    |0|75.5|1.3888888888888888|8.0|0.000|76.000|0.000|0.000|0.000|0.000|0.000|0.000|78.000|72.000|77.000|73.000|0.000|0.000|0|0|0|1|3|0|0|10|2017|10|2018.0|1.0|1.0|0.0|18.0|18.0|2018.0|
218160056|PASTO                    |0|71.95|3.8625|16.0|0.000|75.000|0.000|0.000|0.000|0.000|0.000|0.000|75.000|69.000|68.000|71.000|0.000|0.000|0|0|0|1|1|0|0|10|2010|100|2016.0|3.0|1.0|1.0|24.0|25.0|2018.0|
218160062|PASTO                    |0|70.5|3.6000000000000005|20.0|0.000|76.000|0.000|0.000|0.000|0.000|0.000|0.000|71.000|71.000|62.000|71.000|0.000|0.000|0|0|0|1|3|3|0|10|2017|100|2018.0|1.0|2.0|0.0|17.0|17.0|2018.0|
218160105|PASTO                    |0|73.27|2.1999999999999997|10.0|0.000|80.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|70.000|71.000|68.000|80.000|71.000|0|0|0|1|3|3|0|10|2015|45300000|2018.0|2.0|2.0|1.0|19.0|19.0|2018.0|
218160106|PASTO                    |0|73.6|3.32|27.0|0.000|75.000|0.000|0.000|0.000|0.000|0.000|0.000|71.000|70.000|69.000|78.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|100|2016.0|2.0|4.0|0.0|18.0|18.0|2018.0|
218160114|PASTO                    |0|75.9|3.047058823529412|24.0|0.000|79.000|0.000|0.000|0.000|0.000|0.000|0.000|80.000|75.000|77.000|69.000|0.000|0.000|0|0|0|0|2|2|0|10|2013|15|2016.0|4.0|10.0|1.0|21.0|22.0|2018.0|
218160125|PASTO                    |0|71.8|2.70625|19.0|0.000|79.000|0.000|0.000|0.000|0.000|0.000|0.000|71.000|71.000|62.000|72.000|0.000|0.000|0|0|0|1|2|2|0|10|2016|10|2016.0|2.0|1.0|0.0|18.0|19.0|2018.0|
218160150|PASTO                    |0|77.9|2.3625|9.0|0.000|77.000|0.000|0.000|0.000|0.000|0.000|0.000|84.000|81.000|78.000|76.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|100|2018.0|1.0|1.0|0.0|17.0|17.0|2018.0|
218160189|PASTO                    |0|73.35|2.7875|10.0|0.000|77.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|78.000|73.000|69.000|0.000|0.000|0|0|0|0|1|2|0|10000|2016|200000|2016.0|2.0|0.0|0.0|18.0|19.0|2018.0|
218160216|PASTO                    |0|73.3|3.375|28.0|0.000|74.000|0.000|0.000|0.000|0.000|0.000|0.000|55.000|78.000|76.000|76.000|0.000|0.000|0|0|0|1|3|3|0|10|2017|15|2016.0|1.0|0.0|0.0|17.0|18.0|2018.0|
218160217|PASTO                    |0|69.05|0.9142857142857143|4.0|0.000|69.000|0.000|0.000|0.000|0.000|0.000|0.000|68.000|67.000|72.000|67.000|0.000|0.000|0|0|0|1|1|0|0|10|2017|55|2016.0|1.0|2.0|0.0|19.0|19.0|2018.0|
218160236|PASTO                    |0|72.6|2.1999999999999997|8.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|72.000|72.000|65.000|73.000|0.000|0.000|0|0|0|1|2|2|0|10|2016|6000000|2016.0|2.0|5.0|3.0|18.0|18.0|2018.0|
218160249|PASTO                    |0|80.35|3.766666666666667|25.0|0.000|74.000|0.000|0.000|0.000|0.000|0.000|0.000|78.000|78.000|71.000|100.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|95|2018.0|2.0|1.0|0.0|17.0|18.0|2018.0|
218160272|PASTO                    |1|70.4|3.5875|16.0|0.000|67.000|0.000|0.000|0.000|0.000|0.000|0.000|95.000|69.000|70.000|66.000|0.000|0.000|0|0|0|1|4|4|0|60|2017|100|2018.0|1.0|1.0|1.0|17.0|17.0|2018.0|
218160275|PASTO                    |0|69.8|0.9571428571428572|4.0|0.000|71.000|0.000|0.000|0.000|0.000|0.000|0.000|61.000|77.000|72.000|68.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|85|2018.0|1.0|1.0|1.0|17.0|17.0|2018.0|
218160310|PASTO                    |0|73.15|1.4857142857142858|4.0|0.000|70.000|0.000|0.000|0.000|0.000|0.000|0.000|68.000|72.000|76.000|77.000|0.000|0.000|0|0|0|1|2|2|0|10|2017|15|2016.0|1.0|0.0|0.0|16.0|16.0|2018.0|
218160321|PASTO                    |1|75.6|1.5999999999999999|9.0|0.000|75.000|0.000|0.000|0.000|0.000|0.000|0.000|79.000|84.000|73.000|76.000|0.000|0.000|0|0|0|1|2|0|0|10|2016|95|2016.0|1.0|0.0|0.0|18.0|19.0|2018.0|
218160351|PASTO                    |0|74.9|2.5937499999999996|26.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|81.000|70.000|74.000|70.000|0.000|0.000|0|0|0|1|2|2|0|30|2016|100|2016.0|1.0|0.0|0.0|18.0|19.0|2018.0|
2101511052|PASTO                    |1|0.0|3.021794871794872|160.0|42.500|42.620|52.110|43.640|0.000|46.960|45.570|0.000|38.950|40.350|||||0.0|0.0|0.0|0|||0|0|2018|0|2018.0|0.0|0.0|0.0|19.0|27.0|2018.0|
2101531043|PASTO                    |0|52.31|3.1557142857142866|124.0|48.640|60.820|59.930|46.700|0.000|49.010|55.700|0.000|42.200|42.900|||||0.0|0.0|0.0|1|3|3|0|70000|2007|5204400|2009.0|1.0|1.0|0.0|18.0|26.0|2018.0|
2101531056|PASTO                    |0|50.36|3.2763157894736845|140.0|47.700|55.480|40.900|54.310|0.000|45.740|41.940|0.000|43.480|53.330|||||0.0|0.0|0.0|0|8|0|0|64000|2008|5852683|0.0|1.0|2.0|1.0|18.0|27.0|2018.0|
2101531079|PASTO                    |0|47.9|2.734920634920635|104.0|43.000|43.000|42.000|52.000|48.000|46.000|52.000|56.000|45.000|0.000|||||0.0|0.0|0.0|0|0|2|0|42000|1998|1000000|0.0|2.0|3.0|1.0|29.0|37.0|2018.0|
2101531085|PASTO                    |0|47.5|3.472463768115942|163.0|48.200|47.480|48.980|45.690|0.000|50.500|45.120|0.000|43.480|50.020|||||0.0|0.0|0.0|1|2|2|0|160000|2005|9490000|2009.0|1.0|1.0|1.0|20.0|29.0|2018.0|
2101531099|PASTO                    |0|46.41|3.2171428571428566|136.0|50.990|50.560|49.440|44.880|0.000|43.560|45.180|0.000|44.340|42.130|||||0.0|0.0|0.0|1|2|2|0|45000|2006|6000000|0.0|2.0|1.0|0.0|19.0|28.0|2018.0|
2101531100|PASTO                    |1|46.38|3.0441558441558434|125.0|44.900|43.800|39.520|50.580|0.000|47.620|48.260|0.000|45.940|41.830|||||0.0|0.0|0.0|1|2|2|0|85000|2008|6000000|2009.0|1.0|5.0|0.0|17.0|26.0|2018.0|
2101591024|PASTO                    |0|54.1|3.3153846153846156|150.0|52.410|61.220|52.090|51.080|0.000|49.970|55.400|0.000|39.070|49.960|||||0.0|0.0|0.0|1|0|0|0|0|0|3000000|0.0|1.0|1.0|0.0|18.0|27.0|2018.0|
2101591070|PASTO                    |1|47.99|3.268831168831169|173.0|42.300|48.030|47.610|47.620|0.000|39.860|53.500|0.000|40.500|55.750|||||0.0|0.0|0.0|1|2|2|0|90000|2007|1000000|2009.0|2.0|1.0|0.0|17.0|26.0|2018.0|
2101661007|PASTO                    |0|54.62|2.9276315789473686|94.0|55.090|61.530|36.950|45.150|0.000|60.270|54.540|0.000|50.860|61.200|||||0.0|0.0|0.0|1|2|2|0|0|2008|4320000|2009.0|1.0|1.0|0.0|18.0|26.0|2018.0|
2101661023|PASTO                    |0|49.8|2.905747126436782|173.0|48.790|51.600|46.770|42.590|0.000|54.300|54.540|0.000|56.480|51.500|||||0.0|0.0|0.0|1|2|0|0|130000|2007|600000|0.0|1.0|1.0|0.0|18.0|26.0|2018.0|
